transaction_id,customer_id,transaction_date,customer_age,customer_location,quantity,unit_price,total_amount,payment_method,shipping_speed,customer_history_orders,discount_applied,discount_percentage,shipping_cost,delivery_time_days,refund_requested,velocity_flag,geolocation_mismatch,device_fingerprint_new,involves_counterfeit
TXN_718002,CUST_75181,2025-04-27 12:03:00,45,IN,1,274.29,274.29,Credit Card,Priority,24,False,0.0,10.81,11,False,False,False,True,False
TXN_735703,CUST_87299,2024-09-10 22:36:29,49,JP,2,137.0,274.01,Credit Card,Priority,49,True,12.3,11.12,26,False,False,False,False,False
TXN_191958,CUST_79899,2025-02-03 07:46:42,30,DE,3,238.83,716.48,Credit Card,Express,10,False,0.0,24.66,18,False,False,False,False,False
TXN_691852,CUST_96671,2024-11-27 23:46:49,53,MX,11,90.21,992.3,Wire Transfer,Standard,0,True,25.4,12.51,19,False,False,True,False,True
TXN_533810,CUST_41345,2025-01-17 20:35:17,37,BR,11,43.67,480.33,PayPal,Standard,0,False,0.0,17.55,12,True,False,False,False,True
TXN_104586,CUST_13079,2024-12-06 04:23:15,34,FR,2,107.02,214.05,PayPal,Priority,31,False,0.0,19.1,7,False,False,False,False,False
TXN_770095,CUST_26344,2025-05-08 10:54:23,53,IN,3,56.4,169.2,Cryptocurrency,Economy,3,False,0.0,8.76,11,True,True,True,True,True
TXN_710687,CUST_25744,2024-09-13 05:05:30,26,AU,1,108.34,108.34,Apple Pay,Priority,24,False,0.0,13.18,29,False,False,False,False,False
TXN_459366,CUST_29582,2025-04-22 17:07:10,63,BR,2,68.68,137.36,PayPal,Priority,47,True,9.1,14.25,27,False,True,False,False,False
TXN_628293,CUST_61195,2024-10-07 19:09:39,64,GB,2,31.5,63.0,Debit Card,Standard,32,True,12.5,9.45,7,False,False,False,False,False
TXN_313696,CUST_24910,2025-01-08 09:10:53,22,FR,3,31.82,95.45,Cryptocurrency,Economy,0,False,0.0,20.21,4,False,True,False,False,True
TXN_702444,CUST_88297,2025-04-24 01:55:33,58,JP,3,284.01,852.04,Credit Card,Standard,16,False,0.0,20.42,21,False,False,False,False,False
TXN_561597,CUST_10763,2024-10-09 21:37:21,71,MX,1,52.8,52.8,Apple Pay,Priority,7,True,27.8,14.72,5,False,False,False,True,False
TXN_424373,CUST_12990,2024-10-28 09:24:43,79,US,4,32.51,130.05,Cryptocurrency,Standard,0,False,0.0,12.88,19,False,False,False,False,True
TXN_997609,CUST_32362,2025-02-16 23:22:05,20,AU,3,263.84,791.51,Apple Pay,Standard,18,False,0.0,24.08,12,True,False,False,False,False
TXN_588976,CUST_72794,2025-06-30 06:50:01,34,US,17,76.19,1295.29,PayPal,Economy,2,False,0.0,7.7,29,True,False,False,True,True
TXN_994621,CUST_36110,2025-02-23 17:00:28,46,BR,2,241.05,482.09,Debit Card,Standard,4,True,5.1,5.94,21,False,False,False,False,False
TXN_620046,CUST_55039,2024-10-21 13:53:11,78,DE,4,148.87,595.47,Apple Pay,Standard,34,False,0.0,23.66,20,False,False,False,False,False
TXN_191494,CUST_17050,2025-01-26 19:31:50,36,FR,4,228.15,912.6,Credit Card,Standard,18,False,0.0,12.81,16,False,False,False,False,False
TXN_680876,CUST_21894,2024-11-27 20:19:37,43,GB,4,219.32,877.29,Credit Card,Standard,14,False,0.0,23.21,6,True,False,True,False,False
TXN_965935,CUST_60402,2025-06-26 04:10:11,51,GB,4,208.76,835.05,PayPal,Standard,12,False,0.0,17.35,24,False,False,False,False,False
TXN_981948,CUST_50017,2024-10-06 16:52:17,66,IN,4,117.35,469.41,Apple Pay,Standard,9,False,0.0,15.6,7,False,False,False,False,False
TXN_611397,CUST_98042,2024-11-21 03:18:14,23,FR,17,55.36,941.1,Credit Card,Economy,2,False,0.0,5.55,3,False,False,False,False,True
TXN_876858,CUST_48168,2024-09-21 00:25:59,38,MX,2,62.27,124.55,PayPal,Priority,33,False,0.0,16.39,24,False,False,True,False,False
TXN_114770,CUST_25607,2025-02-13 06:38:27,59,BR,9,12.8,115.21,Wire Transfer,Standard,1,True,36.5,22.76,21,True,False,True,False,True
TXN_614762,CUST_49475,2024-07-14 19:37:16,41,MX,1,49.65,49.65,Apple Pay,Express,23,False,0.0,24.54,12,False,False,False,False,False
TXN_551032,CUST_75611,2025-04-20 10:53:32,20,BR,4,60.21,240.82,PayPal,Express,31,False,0.0,14.42,21,False,False,False,False,False
TXN_699764,CUST_67718,2024-12-27 09:16:06,38,GB,3,298.76,896.27,Debit Card,Priority,12,False,0.0,14.42,18,True,False,False,False,False
TXN_207205,CUST_67016,2024-09-02 13:31:09,46,IN,1,52.32,52.32,PayPal,Express,46,True,37.6,5.29,13,False,False,False,False,False
TXN_810509,CUST_98906,2024-10-29 22:43:50,51,DE,2,281.34,562.67,Debit Card,Standard,29,False,0.0,6.76,17,False,False,False,False,False
TXN_272894,CUST_23224,2024-07-21 02:35:59,39,MX,2,222.43,444.85,Credit Card,Priority,35,True,40.1,18.14,17,False,False,False,False,False
TXN_215657,CUST_68611,2024-08-07 13:16:47,35,AU,2,217.76,435.53,Credit Card,Standard,15,False,0.0,14.08,23,False,False,False,False,False
TXN_220660,CUST_76796,2025-01-06 11:35:03,51,US,9,94.47,850.23,PayPal,Economy,0,True,21.0,12.33,13,True,False,True,True,True
TXN_953045,CUST_19754,2025-03-24 00:08:01,25,JP,4,206.83,827.32,PayPal,Priority,6,False,0.0,20.02,23,False,False,False,False,False
TXN_673119,CUST_89876,2024-10-23 13:09:36,76,CA,1,288.51,288.51,PayPal,Express,19,False,0.0,6.14,2,False,False,False,True,False
TXN_397195,CUST_59440,2025-02-05 15:28:58,61,CA,13,14.66,190.55,Wire Transfer,Standard,4,True,19.6,5.85,14,True,False,False,False,True
TXN_703183,CUST_88381,2025-06-19 12:27:28,46,CA,2,134.32,268.65,PayPal,Express,19,True,48.7,19.71,9,False,False,False,False,False
TXN_813463,CUST_42985,2025-03-31 20:09:09,31,DE,3,79.04,237.13,Apple Pay,Express,43,False,0.0,23.2,24,False,False,False,False,False
TXN_257978,CUST_52689,2024-08-14 03:59:59,72,MX,16,36.62,585.96,Credit Card,Standard,1,True,25.1,16.74,16,False,False,False,False,True
TXN_500472,CUST_56595,2025-04-08 14:47:57,43,JP,1,70.45,70.45,Credit Card,Standard,37,False,0.0,8.74,4,False,False,False,False,False
TXN_148512,CUST_46079,2024-08-02 03:54:49,74,JP,3,177.27,531.81,Debit Card,Standard,43,False,0.0,14.54,21,False,False,False,False,False
TXN_774359,CUST_84419,2024-07-23 21:19:55,79,CA,4,36.06,144.22,Credit Card,Priority,6,True,6.7,22.47,29,False,False,False,False,False
TXN_317250,CUST_95074,2025-06-14 09:26:54,56,MX,4,61.61,246.43,Credit Card,Standard,42,False,0.0,9.04,14,False,False,False,False,False
TXN_896359,CUST_39157,2025-03-13 00:09:45,48,GB,3,297.47,892.4,Apple Pay,Standard,5,False,0.0,9.91,12,False,False,False,False,False
TXN_775475,CUST_46842,2025-06-14 00:20:58,69,AU,12,27.66,331.89,Wire Transfer,Economy,0,True,49.5,20.4,26,False,False,False,False,True
TXN_831844,CUST_95687,2025-01-13 02:49:33,45,IN,1,171.33,171.33,Apple Pay,Standard,29,True,15.7,13.68,6,False,False,False,False,False
TXN_374310,CUST_38953,2024-10-17 10:09:02,59,FR,2,152.2,304.4,Debit Card,Express,3,False,0.0,9.6,22,False,False,False,False,False
TXN_283511,CUST_46571,2024-07-13 17:18:51,52,JP,3,56.73,170.18,Credit Card,Standard,4,True,28.6,7.15,5,False,False,False,False,True
TXN_579775,CUST_49680,2024-09-23 10:03:11,66,MX,2,259.23,518.45,Debit Card,Express,7,False,0.0,8.73,19,False,False,False,False,False
TXN_319247,CUST_40710,2024-11-14 21:12:27,61,GB,3,248.28,744.85,Credit Card,Standard,15,False,0.0,21.47,29,False,False,False,False,False
TXN_917863,CUST_58639,2025-06-09 23:35:39,68,DE,3,159.89,479.68,Apple Pay,Standard,28,True,9.4,10.35,2,False,False,False,False,False
TXN_550054,CUST_35306,2025-02-11 05:00:28,20,US,1,121.28,121.28,Apple Pay,Priority,19,True,24.8,10.55,18,False,False,False,False,False
TXN_153343,CUST_90190,2024-11-01 03:17:08,22,JP,1,172.03,172.03,Debit Card,Standard,8,False,0.0,13.75,5,False,False,False,True,False
TXN_731610,CUST_28200,2024-08-17 18:01:53,33,IN,4,102.72,410.88,Debit Card,Priority,23,False,0.0,15.28,27,False,False,False,False,False
TXN_750311,CUST_38727,2025-02-27 06:35:30,75,DE,2,193.62,387.24,Debit Card,Express,6,False,0.0,12.93,23,False,False,True,False,False
TXN_122072,CUST_82884,2025-02-22 21:53:20,76,BR,17,13.28,225.73,PayPal,Economy,4,True,28.8,5.6,3,False,True,True,False,True
TXN_507163,CUST_11534,2025-06-08 13:59:00,33,AU,4,192.73,770.92,Debit Card,Express,3,True,9.7,22.41,10,False,False,False,False,False
TXN_979713,CUST_62905,2024-10-03 05:05:09,51,US,1,84.34,84.34,Apple Pay,Standard,2,False,0.0,11.15,10,True,False,True,True,False
TXN_313774,CUST_98493,2025-02-23 12:17:31,70,AU,2,115.12,230.23,Debit Card,Express,45,False,0.0,9.05,4,False,False,False,False,False
TXN_763524,CUST_46169,2025-06-05 23:15:52,74,CA,1,272.76,272.76,PayPal,Express,27,False,0.0,7.92,10,True,True,False,True,False
TXN_490283,CUST_85406,2024-11-08 01:30:08,20,MX,4,112.01,448.05,Debit Card,Express,30,True,42.6,7.61,16,False,False,False,False,False
TXN_686871,CUST_12467,2025-06-05 20:15:15,47,CA,2,246.51,493.03,Debit Card,Standard,28,False,0.0,5.81,14,False,False,False,False,False
TXN_164055,CUST_65076,2025-01-10 20:30:49,36,AU,1,222.16,222.16,PayPal,Priority,29,True,37.3,6.46,24,False,False,False,False,False
TXN_134898,CUST_69434,2024-09-25 01:34:44,27,CA,4,220.21,880.83,Apple Pay,Express,17,False,0.0,7.4,19,False,True,False,False,False
TXN_400403,CUST_98506,2025-01-17 00:43:05,63,GB,3,70.25,210.76,Debit Card,Standard,2,True,40.5,13.01,19,False,False,True,False,False
TXN_198723,CUST_92181,2024-10-12 14:47:22,62,AU,1,139.23,139.23,Apple Pay,Standard,28,True,27.8,15.26,11,False,False,False,True,False
TXN_165585,CUST_83457,2024-12-02 10:59:06,43,GB,6,31.53,189.18,Wire Transfer,Economy,0,True,48.3,17.62,7,False,False,False,False,True
TXN_131013,CUST_83936,2025-06-28 08:23:43,74,AU,19,10.28,195.41,Wire Transfer,Standard,3,False,0.0,12.63,16,False,False,False,True,True
TXN_237824,CUST_72700,2025-06-12 08:21:29,45,IN,3,223.94,671.81,Credit Card,Express,29,False,0.0,14.22,17,False,False,False,False,False
TXN_773720,CUST_55261,2024-11-07 05:44:01,41,DE,1,196.14,196.14,Credit Card,Express,7,False,0.0,8.77,11,False,False,False,False,False
TXN_976984,CUST_33248,2025-01-03 19:58:18,36,BR,2,43.63,87.27,PayPal,Express,10,False,0.0,11.48,15,False,False,True,False,False
TXN_671386,CUST_61866,2024-07-29 08:02:53,42,MX,2,80.16,160.31,PayPal,Express,36,False,0.0,18.99,1,False,False,False,False,False
TXN_453213,CUST_19116,2024-10-12 00:50:17,70,GB,2,90.49,180.97,PayPal,Economy,1,False,0.0,20.51,16,False,True,True,False,True
TXN_119652,CUST_18821,2025-04-16 11:24:55,28,GB,1,172.77,172.77,Apple Pay,Express,34,False,0.0,14.66,21,False,True,False,False,False
TXN_912363,CUST_43543,2025-03-16 18:36:00,35,MX,1,61.6,61.6,Debit Card,Priority,31,False,0.0,10.21,6,False,False,False,False,False
TXN_998458,CUST_19428,2024-10-22 16:07:36,54,IN,2,76.83,153.65,PayPal,Standard,3,True,32.4,21.73,1,False,False,False,False,True
TXN_416591,CUST_20450,2024-07-24 16:40:40,43,FR,3,150.21,450.64,Apple Pay,Priority,27,False,0.0,9.67,7,False,False,False,True,False
TXN_548588,CUST_44726,2025-04-03 10:31:46,33,MX,3,28.64,85.93,Credit Card,Standard,2,False,0.0,24.47,15,False,False,True,False,True
TXN_428947,CUST_12474,2025-01-25 15:07:31,47,JP,3,60.03,180.1,Apple Pay,Priority,22,False,0.0,24.58,1,False,False,False,True,False
TXN_913119,CUST_92650,2024-09-21 21:16:35,31,IN,9,82.86,745.71,Wire Transfer,Standard,3,False,0.0,7.02,26,True,False,False,False,True
TXN_889818,CUST_82415,2024-08-08 08:59:17,19,AU,16,90.87,1453.94,Wire Transfer,Standard,1,False,0.0,24.78,15,False,False,True,False,True
TXN_460728,CUST_97497,2024-08-06 18:01:34,45,BR,4,287.83,1151.31,Credit Card,Priority,14,False,0.0,23.24,13,False,True,False,False,False
TXN_541874,CUST_18225,2024-11-28 10:03:18,43,GB,5,61.31,306.54,PayPal,Standard,4,False,0.0,7.42,26,True,False,False,False,True
TXN_671576,CUST_30439,2024-09-26 22:26:16,25,GB,4,231.66,926.62,Apple Pay,Standard,25,False,0.0,18.66,17,False,False,False,False,False
TXN_574200,CUST_62909,2024-12-28 03:46:15,50,JP,1,180.94,180.94,Credit Card,Express,15,False,0.0,22.64,24,True,False,False,False,False
TXN_258378,CUST_38241,2025-05-27 04:38:13,23,JP,2,31.24,62.49,Apple Pay,Express,5,False,0.0,20.77,12,False,True,False,False,False
TXN_765896,CUST_29642,2024-11-03 13:25:17,67,FR,2,193.89,387.77,Credit Card,Standard,37,True,33.0,17.64,14,False,False,False,False,False
TXN_124888,CUST_49811,2024-12-03 18:51:56,23,BR,3,174.19,522.57,Debit Card,Standard,18,True,13.0,24.26,11,False,False,False,True,False
TXN_899576,CUST_67970,2025-07-02 06:45:34,45,JP,1,143.99,143.99,Apple Pay,Standard,19,False,0.0,5.81,28,False,True,False,False,False
TXN_959691,CUST_86182,2024-07-23 11:39:10,57,US,3,195.19,585.56,Debit Card,Standard,22,True,27.3,20.73,1,False,False,False,False,False
TXN_615979,CUST_55631,2024-10-26 14:48:09,32,MX,9,32.58,293.22,Credit Card,Economy,4,False,0.0,18.53,10,True,False,False,False,True
TXN_984018,CUST_65360,2024-11-18 02:02:39,44,JP,2,134.2,268.4,Debit Card,Express,24,False,0.0,15.7,17,False,False,False,False,False
TXN_327222,CUST_46640,2024-10-01 05:42:27,25,MX,1,175.57,175.57,PayPal,Express,27,True,14.1,19.11,20,False,True,False,True,False
TXN_554774,CUST_58938,2025-06-29 08:58:34,20,GB,9,82.43,741.85,Credit Card,Standard,3,False,0.0,20.29,27,False,False,False,False,True
TXN_928601,CUST_14247,2025-02-06 08:22:36,52,AU,3,126.81,380.44,Credit Card,Standard,22,True,34.2,13.82,13,False,False,True,False,False
TXN_770707,CUST_30222,2024-07-09 16:36:38,43,US,1,63.02,63.02,PayPal,Priority,48,False,0.0,12.28,7,False,False,True,True,False
TXN_854350,CUST_30156,2025-03-03 10:10:39,54,US,2,233.6,467.2,Debit Card,Standard,20,False,0.0,8.97,4,False,False,False,True,False
TXN_350333,CUST_83082,2025-03-24 09:03:09,79,US,2,99.58,199.17,Credit Card,Priority,21,False,0.0,20.16,13,False,False,False,False,False
TXN_933817,CUST_34726,2024-07-16 03:57:00,22,AU,1,274.6,274.6,PayPal,Standard,27,False,0.0,11.74,27,False,False,True,False,False
TXN_388185,CUST_79747,2025-04-24 04:14:13,52,CA,9,54.16,487.48,Wire Transfer,Standard,2,False,0.0,16.55,28,False,False,False,False,True
TXN_186048,CUST_33356,2025-06-20 14:03:17,46,US,1,156.04,156.04,PayPal,Priority,29,False,0.0,12.66,7,True,False,False,False,False
TXN_199126,CUST_28445,2025-04-15 19:59:22,25,JP,4,42.54,170.16,PayPal,Standard,5,True,7.2,21.64,2,False,False,False,True,False
TXN_258361,CUST_14428,2024-07-22 14:07:15,77,DE,6,21.25,127.51,PayPal,Economy,2,False,0.0,19.21,15,True,False,True,False,True
TXN_461789,CUST_31088,2024-08-29 12:39:46,47,IN,4,96.36,385.42,PayPal,Priority,39,True,47.9,7.94,21,False,False,False,True,False
TXN_633069,CUST_94630,2024-10-11 21:54:31,75,GB,3,273.7,821.09,Apple Pay,Express,42,False,0.0,6.18,24,True,False,False,False,False
TXN_301394,CUST_93665,2025-02-09 03:56:32,75,BR,4,57.35,229.4,Wire Transfer,Economy,0,False,0.0,17.13,3,False,False,False,False,True
TXN_539824,CUST_35169,2025-05-12 21:52:39,43,CA,3,193.75,581.25,Apple Pay,Priority,26,False,0.0,12.85,24,False,False,False,False,False
TXN_622697,CUST_87021,2025-05-18 07:50:34,32,US,3,164.61,493.82,PayPal,Express,26,False,0.0,14.26,21,False,False,False,False,False
TXN_457778,CUST_69392,2025-02-28 00:08:04,51,BR,6,76.67,460.0,PayPal,Standard,1,True,40.5,22.38,14,False,False,False,False,True
TXN_334430,CUST_23332,2025-02-03 22:30:08,43,BR,6,9.76,58.53,PayPal,Economy,1,False,0.0,5.78,9,False,False,False,False,True
TXN_675902,CUST_16376,2025-03-24 22:23:05,32,AU,2,121.28,242.56,Debit Card,Priority,35,True,32.6,21.22,16,False,False,True,True,False
TXN_221593,CUST_36009,2025-01-18 23:06:27,36,DE,2,74.24,148.49,PayPal,Standard,28,True,44.8,11.0,17,False,False,False,False,False
TXN_444442,CUST_95135,2025-02-18 07:22:59,65,GB,19,52.82,1003.58,Credit Card,Economy,4,False,0.0,19.04,12,True,False,False,False,True
TXN_496857,CUST_33334,2024-09-07 16:55:32,53,JP,6,72.49,434.94,PayPal,Economy,4,False,0.0,23.68,25,False,False,False,True,True
TXN_874025,CUST_45119,2025-03-15 17:04:38,19,DE,14,16.64,232.89,PayPal,Standard,3,True,10.6,18.07,22,True,False,False,False,True
TXN_829567,CUST_16762,2024-09-22 18:47:17,53,BR,14,7.18,100.58,PayPal,Economy,3,False,0.0,18.56,10,False,False,False,False,True
TXN_975583,CUST_59515,2024-10-07 00:51:19,43,CA,4,65.58,262.32,Apple Pay,Priority,34,False,0.0,12.1,22,False,False,True,False,False
TXN_834474,CUST_61464,2024-11-21 03:15:29,22,JP,2,175.97,351.93,Debit Card,Priority,18,False,0.0,6.39,16,False,False,False,True,False
TXN_409045,CUST_65110,2025-02-12 12:17:49,61,JP,4,77.11,308.43,Credit Card,Standard,11,True,49.5,24.81,22,False,False,False,False,False
TXN_516565,CUST_26317,2025-01-17 15:34:31,67,MX,3,127.66,382.99,Debit Card,Priority,41,False,0.0,11.52,8,False,False,False,False,False
TXN_910007,CUST_25335,2025-04-05 16:28:41,30,DE,3,128.84,386.53,Apple Pay,Priority,43,True,25.6,16.36,15,False,True,False,False,False
TXN_327468,CUST_80807,2025-02-27 17:15:51,33,BR,19,49.72,944.76,PayPal,Standard,4,True,43.8,13.63,6,True,False,False,True,True
TXN_342647,CUST_53959,2024-12-21 16:27:48,76,DE,1,128.41,128.41,Debit Card,Standard,14,False,0.0,13.58,29,False,True,False,True,False
TXN_943395,CUST_88272,2024-11-16 23:59:49,19,FR,1,259.72,259.72,Apple Pay,Standard,28,False,0.0,6.26,20,False,False,False,True,False
TXN_810518,CUST_86847,2025-04-26 15:27:35,63,US,13,40.16,522.06,Credit Card,Standard,2,True,44.5,23.26,15,True,True,False,False,True
TXN_603758,CUST_13492,2024-11-10 04:27:20,62,US,4,248.59,994.37,Credit Card,Standard,20,False,0.0,7.24,20,False,False,False,False,False
TXN_823854,CUST_51533,2025-01-03 01:29:48,47,DE,14,92.9,1300.65,Cryptocurrency,Economy,1,False,0.0,6.98,15,True,False,False,True,True
TXN_897758,CUST_15290,2024-12-30 03:37:14,44,CA,12,41.76,501.17,PayPal,Standard,3,False,0.0,10.07,9,False,False,False,False,True
TXN_198466,CUST_74080,2024-09-17 17:00:36,73,IN,1,53.18,53.18,Apple Pay,Express,42,False,0.0,9.68,16,False,False,False,False,False
TXN_160380,CUST_40559,2024-12-30 20:14:56,49,JP,2,156.98,313.96,Apple Pay,Express,40,False,0.0,5.17,9,True,False,False,False,False
TXN_564911,CUST_34317,2025-06-13 13:07:47,62,AU,3,153.47,460.4,Debit Card,Standard,37,True,24.6,8.09,17,False,False,False,False,False
TXN_414849,CUST_57991,2025-06-25 16:21:54,65,IN,3,159.06,477.19,Apple Pay,Standard,43,True,25.4,23.76,28,False,False,False,False,False
TXN_271099,CUST_15580,2024-07-18 10:36:18,52,JP,1,86.44,86.44,PayPal,Express,15,False,0.0,18.15,19,False,False,False,False,False
TXN_346858,CUST_43751,2024-11-29 04:45:39,38,GB,18,73.05,1314.92,Cryptocurrency,Economy,3,False,0.0,20.34,23,False,False,False,False,True
TXN_343699,CUST_25488,2024-08-02 05:09:26,30,JP,10,25.21,252.14,PayPal,Economy,4,True,43.4,15.59,3,False,False,True,False,True
TXN_596521,CUST_37312,2024-12-15 15:39:50,65,IN,16,77.02,1232.37,PayPal,Economy,1,False,0.0,15.04,3,False,False,False,False,True
TXN_736633,CUST_97031,2024-10-11 18:32:28,50,IN,1,55.15,55.15,Apple Pay,Priority,33,True,11.0,20.28,11,False,False,False,True,False
TXN_198540,CUST_59968,2025-01-23 03:02:17,37,FR,1,144.04,144.04,PayPal,Priority,17,False,0.0,24.9,22,True,False,False,False,False
TXN_168017,CUST_37077,2025-05-23 12:16:19,42,MX,3,122.0,366.0,Credit Card,Priority,43,True,7.7,8.51,20,False,False,False,False,False
TXN_759022,CUST_12329,2025-01-10 10:46:11,42,MX,4,272.67,1090.67,PayPal,Express,49,True,34.6,8.31,21,False,False,False,False,False
TXN_347279,CUST_62321,2025-01-31 06:09:17,45,DE,4,255.09,1020.38,Credit Card,Priority,29,False,0.0,24.67,24,False,False,False,True,False
TXN_670384,CUST_15732,2025-01-02 07:27:54,23,MX,10,62.59,625.88,Wire Transfer,Standard,0,True,15.0,20.64,18,True,True,False,False,True
TXN_374481,CUST_83659,2024-08-22 15:07:57,39,JP,1,153.79,153.79,Credit Card,Express,12,True,33.6,20.76,26,False,False,False,False,False
TXN_912914,CUST_75705,2024-12-11 08:48:09,63,AU,3,141.28,423.84,PayPal,Priority,14,False,0.0,15.26,27,True,False,False,False,False
TXN_385959,CUST_23398,2024-08-05 15:47:41,58,DE,1,241.15,241.15,Debit Card,Priority,5,False,0.0,22.24,16,True,False,False,True,False
TXN_900502,CUST_62985,2024-07-29 22:35:22,68,FR,4,100.51,402.05,Apple Pay,Priority,11,False,0.0,9.88,9,False,False,False,False,False
TXN_698463,CUST_65492,2025-06-06 06:42:58,75,US,3,217.25,651.74,Debit Card,Priority,9,False,0.0,22.84,19,True,False,False,True,False
TXN_542439,CUST_90694,2025-02-02 15:57:40,21,US,4,170.19,680.77,Credit Card,Standard,7,False,0.0,9.23,8,False,False,False,False,False
TXN_621970,CUST_35750,2024-11-19 03:47:40,57,GB,3,195.95,587.86,Debit Card,Priority,36,False,0.0,18.06,15,False,True,False,False,False
TXN_122911,CUST_71846,2025-02-21 08:08:54,57,IN,3,205.92,617.75,Apple Pay,Express,21,False,0.0,22.83,29,True,True,False,True,False
TXN_511948,CUST_79484,2024-08-18 07:57:57,44,CA,1,110.58,110.58,Apple Pay,Priority,15,False,0.0,20.3,18,False,False,False,False,False
TXN_223974,CUST_53649,2024-12-20 18:32:13,75,US,2,219.84,439.69,Apple Pay,Priority,46,False,0.0,5.21,4,True,False,True,False,False
TXN_863419,CUST_50150,2024-10-29 02:25:43,56,GB,4,155.24,620.96,Debit Card,Standard,44,False,0.0,12.85,25,False,False,False,True,False
TXN_571845,CUST_55598,2025-06-20 23:43:01,35,US,2,33.83,67.66,Credit Card,Economy,2,True,39.0,7.37,2,True,False,False,False,True
TXN_451056,CUST_84259,2024-11-03 13:04:50,48,DE,3,43.55,130.64,Apple Pay,Priority,21,True,21.9,19.7,23,False,False,False,False,False
TXN_831644,CUST_53056,2025-02-28 20:20:37,60,BR,8,61.33,490.61,Cryptocurrency,Economy,1,True,39.1,13.6,15,False,False,False,True,True
TXN_933774,CUST_72105,2025-04-11 13:10:45,47,US,1,90.67,90.67,PayPal,Express,41,True,29.2,22.36,9,False,True,True,True,False
TXN_710576,CUST_81574,2025-04-30 09:14:47,42,GB,6,42.0,251.99,PayPal,Standard,1,False,0.0,15.99,3,False,False,False,False,True
TXN_427493,CUST_83493,2025-04-22 12:46:07,34,MX,3,67.51,202.53,Apple Pay,Priority,44,False,0.0,15.62,6,False,False,False,False,False
TXN_111538,CUST_31333,2024-10-30 14:09:47,78,CA,1,147.28,147.28,Debit Card,Priority,19,True,10.4,14.23,26,False,False,False,True,False
TXN_502699,CUST_26415,2025-05-17 04:18:21,43,FR,2,145.79,291.57,PayPal,Standard,28,False,0.0,8.2,19,False,False,False,True,False
TXN_383432,CUST_80526,2024-07-06 20:35:19,28,MX,3,27.39,82.18,Credit Card,Economy,4,False,0.0,20.37,18,False,True,False,False,True
TXN_269124,CUST_98401,2024-07-24 22:54:37,70,IN,4,276.23,1104.94,Apple Pay,Priority,30,False,0.0,20.24,15,False,False,False,False,False
TXN_599426,CUST_69694,2024-07-19 18:32:33,45,MX,4,295.23,1180.93,PayPal,Standard,48,False,0.0,12.32,19,False,False,False,True,False
TXN_580783,CUST_64111,2025-06-04 17:35:16,29,AU,4,118.76,475.04,Debit Card,Standard,15,True,12.4,7.39,28,False,False,False,False,False
TXN_486999,CUST_89727,2024-10-30 01:17:07,28,GB,3,184.11,552.33,PayPal,Priority,45,False,0.0,10.1,15,False,False,False,True,False
TXN_420976,CUST_97000,2024-10-03 13:56:36,41,DE,3,144.91,434.72,Credit Card,Express,33,False,0.0,15.97,1,False,False,False,False,False
TXN_608517,CUST_96922,2024-11-06 18:46:47,38,US,1,119.26,119.26,PayPal,Standard,28,True,42.9,9.31,6,False,False,False,False,False
TXN_189813,CUST_11653,2024-11-30 09:12:06,78,JP,1,86.63,86.63,PayPal,Standard,12,True,36.4,13.64,23,False,False,True,False,False
TXN_679173,CUST_87380,2025-01-29 08:30:30,57,BR,2,271.27,542.53,Credit Card,Express,12,True,25.6,22.6,14,False,False,False,True,False
TXN_850410,CUST_61899,2024-11-01 13:42:27,48,BR,19,58.32,1108.04,Wire Transfer,Economy,1,False,0.0,11.45,3,False,True,False,True,True
TXN_634554,CUST_31124,2025-05-12 20:07:08,28,BR,3,45.34,136.03,Credit Card,Express,16,False,0.0,19.89,26,False,False,False,False,False
TXN_797687,CUST_45011,2024-11-18 10:20:42,29,FR,18,30.02,540.32,Credit Card,Standard,0,False,0.0,17.5,9,False,False,True,True,True
TXN_987311,CUST_45444,2025-06-07 11:16:46,59,GB,4,36.53,146.13,Apple Pay,Express,43,False,0.0,21.08,9,False,False,False,False,False
TXN_756768,CUST_41247,2025-04-25 09:20:35,21,CA,2,237.97,475.93,Apple Pay,Standard,8,False,0.0,20.84,24,False,False,True,False,False
TXN_489928,CUST_34638,2025-06-16 21:49:20,73,GB,2,101.66,203.32,Credit Card,Priority,44,True,41.6,16.06,11,False,False,True,True,False
TXN_634675,CUST_99166,2025-05-15 03:46:52,45,DE,1,128.95,128.95,Debit Card,Priority,20,False,0.0,20.95,17,False,False,False,False,False
TXN_865545,CUST_18126,2025-06-20 12:42:24,32,IN,4,280.45,1121.78,Credit Card,Express,42,False,0.0,8.36,16,False,False,False,True,False
TXN_878787,CUST_78144,2025-06-02 21:37:52,55,US,5,95.75,478.74,Credit Card,Standard,4,False,0.0,16.91,6,True,False,False,False,True
TXN_511656,CUST_29436,2024-09-02 23:12:05,44,JP,1,237.13,237.13,Debit Card,Priority,32,False,0.0,13.03,28,False,False,False,False,False
TXN_502358,CUST_28209,2025-05-10 20:08:13,65,IN,6,38.92,233.49,Credit Card,Standard,2,False,0.0,14.07,7,True,False,False,True,True
TXN_988344,CUST_48026,2025-04-28 19:45:15,67,JP,4,292.98,1171.9,PayPal,Priority,44,False,0.0,13.84,8,False,False,False,False,False
